Car brand,year,selling_price,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,seats,car old
M,2018,13.38472764187182,9.998797732340453,1,Individual,1,2,21.56,7.2875606403097235,103.25,5.0,7
H,2015,13.652991628466498,11.589886506106357,0,Individual,1,1,19.67,7.366445148327599,126.2,5.0,10
A,2014,14.430696197054507,11.240210819640234,0,Individual,0,1,13.22,7.995306620290822,241.4,5.0,11
H,2012,12.495003937382387,10.596634733096073,1,Individual,1,1,20.36,7.087573705557973,78.9,5.0,13
H,2013,12.2783933071098,10.757902880692196,1,Individual,1,2,21.1,6.70196036600254,55.2,5.0,12
T,2017,14.063931916462753,10.714417768752456,0,Individual,1,1,17.6,7.68662133494462,153.86,7.0,8
M,2017,12.54966234992025,9.615805480084347,1,Individual,1,1,24.7,6.679599185844383,47.3,5.0,8
T,2012,13.321214236149494,11.407564949312402,0,Individual,1,1,12.8,7.821643126239982,102.0,8.0,13
M,2018,13.710150042306449,10.46310334047155,0,Individual,1,1,16.55,7.823245690685523,105.0,6.0,7
M,2015,13.592367006650065,11.156250521031495,0,Individual,1,1,15.4,7.599401333415815,120.0,7.0,10
H,2013,12.84792653170257,11.608235644774552,0,Individual,1,2,21.27,7.241366283322318,88.76,5.0,12
M,2012,13.017002861746503,11.695247021764184,0,Individual,1,2,12.05,7.68662133494462,120.0,9.0,13
M,2011,12.396693005138824,11.695247021764184,0,Individual,1,1,21.5,7.129297548929373,88.8,5.0,14
R,2017,12.765688433465597,10.46310334047155,1,Individual,1,2,25.17,6.683360945766275,53.3,5.0,8
T,2018,12.89921982609012,9.998797732340453,1,Individual,1,1,20.3,7.089243155027514,84.0,5.0,7
M,2017,12.89921982609012,11.156250521031495,1,Individual,1,1,20.51,6.905753276311464,67.04,5.0,8
C,2013,12.4130868149145,10.933106969717286,0,Dealer,1,1,22.1,7.129297548929373,74.0,5.0,12
T,2014,12.30591798049989,11.082142548877775,0,Dealer,1,1,19.09,7.247792581767846,69.01,5.0,11
F,2013,13.458835614025542,11.03488966402723,0,Dealer,1,1,13.1,7.823645930834952,141.0,7.0,12
T,2016,14.375126345899696,10.858998997563564,0,Dealer,0,1,12.55,8.000349495324684,168.5,7.0,9
H,2017,13.217673557208654,10.799575577092764,0,Dealer,1,1,25.4,7.078341579557671,73.97,5.0,8
M,2015,13.217673557208654,10.819778284410283,0,Dealer,1,2,28.09,7.129297548929373,88.5,5.0,10
M,2013,12.834681304952548,11.082142548877775,0,Dealer,1,1,28.4,7.129297548929373,74.0,5.0,12
H,2015,12.876462838967504,10.915088464214607,0,Dealer,1,1,24.4,7.02108396428914,71.0,5.0,10
M,2015,14.533838037054517,10.46310334047155,0,Dealer,0,2,19.7,7.669961995473577,134.1,5.0,10
T,2014,13.17115354157376,11.26446410567173,0,Dealer,1,2,15.05,7.68662133494462,147.9,7.0,11
H,2007,12.26434155365415,10.968198289528557,0,Dealer,1,2,16.8,7.30854279753919,110.0,5.0,18
C,2011,12.30591798049989,10.933106969717286,0,Dealer,1,2,25.44,6.841615476477592,57.6,5.0,14
F,2010,12.487485104968359,11.018629143155449,0,Dealer,1,2,20.4,7.129297548929373,91.7,5.0,15
R,2013,12.896716695872,11.018629143155449,0,Dealer,1,2,21.64,7.2868764117507,84.8,5.0,12
H,2008,12.072541252905651,11.018629143155449,0,Dealer,1,2,17.1,7.30854279753919,110.0,5.0,17
S,2011,12.926348493478372,11.074125885745115,0,Dealer,1,2,20.5,7.37650812632622,103.5,5.0,14
V,2011,12.80765263256463,11.082142548877775,0,Dealer,1,2,20.54,7.37650812632622,103.6,5.0,14
B,2009,13.790192749979985,11.289781913656018,0,Dealer,0,2,22.48,7.598399329323964,187.74,5.0,16
N,2015,13.120361374733656,11.018629143155449,0,Dealer,1,2,22.71,7.2868764117507,84.8,5.0,10
M,2014,14.761360092079974,11.156250521031495,0,Individual,0,1,11.74,8.00202481821611,254.8,5.0,11
C,2009,11.884489021402711,10.308952660644293,1,Individual,1,1,18.0,6.902742737158593,62.0,5.0,16
T,2011,12.206072645530174,12.206072645530174,0,Individual,1,2,17.0,7.247792581767846,71.0,5.0,14
A,2014,13.997832114758229,12.345834587905333,0,Individual,0,1,15.73,7.584773077612199,174.33,5.0,11
H,2016,12.542544882151386,11.512925464970229,1,Individual,1,1,20.3,6.905753276311464,68.05,5.0,9
M,2011,13.017002861746503,11.461632170582678,0,Individual,0,2,11.79,7.68662133494462,120.0,8.0,14
H,2006,11.918390573078392,11.84939770159144,1,Individual,1,3,17.7,7.311218384419629,78.0,5.0,19
H,2017,13.304684934198283,11.156250521031495,1,Individual,1,1,17.3,7.311218384419629,117.3,7.0,8
R,2016,12.524526376648708,11.002099841204238,1,Individual,1,1,25.17,6.683360945766275,53.3,5.0,9
T,2010,11.608235644774552,11.385092093460344,0,Individual,1,1,18.8,7.129297548929373,90.0,5.0,15
M,2012,13.122363377404328,12.206072645530174,0,Individual,1,4,15.1,7.68662133494462,140.0,7.0,13
M,2012,13.458835614025542,11.002099841204238,0,Individual,1,2,15.1,7.68662133494462,140.0,7.0,13
B,2012,13.710150042306449,11.951180395901384,0,Individual,0,2,16.07,7.598399329323964,181.0,4.0,13
M,2005,11.918390573078392,11.289781913656018,1,Individual,1,2,18.9,6.905753276311464,67.1,5.0,20
N,2013,12.524526376648708,11.289781913656018,1,Individual,1,3,16.95,7.311886164077165,97.7,5.0,12
M,2014,13.028052697933088,10.596634733096073,0,Individual,1,1,28.4,7.129297548929373,74.0,5.0,11
H,2015,13.710150042306449,10.819778284410283,0,Individual,1,1,19.67,7.366445148327599,126.2,5.0,10
M,2014,13.028052697933088,10.596634733096073,0,Individual,1,1,25.2,7.129297548929373,74.0,5.0,11
H,2017,13.38472764187182,10.757902880692196,0,Individual,1,2,26.0,7.311886164077165,98.6,5.0,8
H,2018,13.219490088135052,9.903487552536127,1,Individual,1,2,18.9,7.087573705557973,81.86,5.0,7
V,2017,13.38472764187182,10.80079931781248,0,Individual,1,1,22.0,7.311886164077165,108.495,5.0,8
H,2015,13.304684934198283,11.002099841204238,1,Individual,1,1,18.6,7.087573705557973,81.83,5.0,10
M,2013,12.367340793126296,9.798127036878302,1,Individual,1,1,22.74,6.679599185844383,47.3,5.0,12
F,2018,13.592367006650065,10.52301510322231,0,Dealer,1,1,22.7,7.311886164077165,89.84,5.0,7
H,2016,13.864300722133706,11.289781913656018,0,Individual,1,1,19.67,7.366445148327599,126.2,5.0,9
T,2012,10.714417768752456,10.239959789157341,1,Individual,1,2,25.4,6.436150368369428,37.5,4.0,13
H,2013,13.017002861746503,11.512925464970229,1,Individual,0,2,15.74,7.372118028337787,121.3,5.0,12
V,2014,12.876462838967504,11.695247021764184,0,Individual,1,2,20.14,7.311886164077165,88.8,5.0,11
C,2013,12.84792653170257,11.156250521031495,0,Individual,1,2,18.2,7.129297548929373,73.8,7.0,12
M,2010,12.043553716032399,11.407564949312402,1,Individual,1,2,18.9,6.966967138613983,67.0,5.0,15
T,2011,12.429216196844383,11.407564949312402,0,Individual,1,2,13.55,7.68662133494462,118.35,7.0,14
T,2011,13.592367006650065,11.002099841204238,0,Individual,1,1,12.8,7.821643126239982,102.0,7.0,14
T,2014,14.137594057133388,11.918390573078392,0,Individual,1,1,13.0,8.000349495324684,168.5,7.0,11
M,2014,13.458835614025542,10.085809109330082,0,Individual,1,1,16.55,7.823245690685523,105.0,6.0,11
H,2016,13.017002861746503,11.512925464970229,0,Individual,1,2,24.2,7.311886164077165,98.6,7.0,9
M,2018,13.38472764187182,8.699514748210191,1,Individual,1,1,18.15,7.088408778675395,82.0,6.0,7
M,2013,13.764217263576723,10.81376021208472,0,Individual,1,1,15.1,7.68662133494462,140.0,7.0,12
T,2007,13.347105650082236,11.289781913656018,0,Individual,1,2,12.8,7.821643126239982,102.0,7.0,18
T,2000,12.206072645530174,11.512925464970229,0,Individual,1,1,,,,,25
M,2019,13.304684934198283,9.210340371976184,1,Individual,0,1,21.21,7.087573705557973,81.8,5.0,6
R,2019,12.577636201962656,9.95227771670556,1,Individual,1,1,25.17,6.683360945766275,53.3,5.0,6
M,2013,12.2783933071098,10.126631103850338,1,Individual,1,1,20.92,6.905753276311464,67.1,5.0,12
R,2016,12.429216196844383,9.998797732340453,1,Individual,1,1,25.17,6.683360945766275,53.3,5.0,9
M,2017,13.527828485512494,10.819778284410283,0,Individual,1,1,24.52,7.129297548929373,88.5,7.0,8
M,2016,12.429216196844383,9.903487552536127,1,Individual,1,2,23.95,6.905753276311464,67.05,5.0,9
H,2017,13.764217263576723,9.615805480084347,1,Individual,0,1,15.4,7.311218384419629,117.3,7.0,8
F,2018,13.583578500616985,10.308952660644293,0,Individual,1,1,25.83,7.311886164077165,99.0,5.0,7
H,2015,13.527828485512494,11.211820372186306,0,Individual,1,1,19.67,7.366445148327599,126.2,5.0,10
H,2017,13.493926933836812,8.787220328629298,1,Individual,0,1,18.2,7.089243155027514,88.7,5.0,8
H,2016,13.081541382884074,10.308952660644293,0,Individual,1,1,24.0,7.02108396428914,70.0,5.0,9
J,2017,14.812828128480803,9.104979856318357,0,Dealer,0,1,13.6,7.6004023345004,177.0,5.0,8
L,2019,15.454507272639919,9.903487552536127,1,Dealer,0,1,22.37,7.818832443803404,214.56,5.0,6
J,2017,14.978661367769956,10.714417768752456,0,Dealer,0,1,19.33,7.6004023345004,177.0,5.0,8
T,2015,13.128345449081877,11.608235644774552,0,Individual,1,1,14.1,7.68662133494462,147.94,7.0,10
V,2019,15.150511624696614,9.903487552536127,0,Individual,0,1,18.0,7.585281078639126,190.0,5.0,6
T,2016,14.508657738524219,11.128570951924754,1,Trustmark Dealer,0,1,19.16,7.821643126239982,157.7,5.0,9
M,2013,12.323855681186558,10.97409466479416,1,Trustmark Dealer,1,1,21.79,6.905753276311464,67.05,5.0,12
M,2018,13.514405465180353,10.566613573984062,0,Dealer,1,1,27.39,7.129297548929373,74.0,5.0,7
H,2016,13.217673557208654,10.941889716805212,1,Trustmark Dealer,1,1,18.2,7.089243155027514,88.7,5.0,9
T,2013,13.527828485512494,11.281346434834918,0,Trustmark Dealer,1,2,12.99,7.821643126239982,100.6,7.0,12
M,2019,13.38472764187182,8.634264863002075,1,Trustmark Dealer,0,1,22.0,7.087573705557973,81.8,5.0,6
T,2017,13.345506928718539,10.147922817984627,1,Trustmark Dealer,1,1,16.78,7.310550158534422,88.73,5.0,8
M,2018,13.304684934198283,11.153088383884281,1,Dealer,0,1,22.0,7.087573705557973,81.8,5.0,7
H,2017,13.017002861746503,10.938272178458073,0,Dealer,1,1,24.0,7.078341579557671,73.97,5.0,8
B,2019,15.501909511534503,8.922658299524402,0,Dealer,0,1,16.78,7.598399329323964,190.0,5.0,6
B,2019,15.520258650202699,9.047821442478408,0,Dealer,0,1,16.78,7.598399329323964,190.0,5.0,6
H,2019,13.565766324852886,8.858226439365012,1,Trustmark Dealer,0,1,19.0,7.089243155027514,88.76,5.0,6
S,2016,13.37700559577791,9.305650551780507,1,Dealer,0,1,14.3,7.37650812632622,103.5,5.0,9
V,2018,14.721750953984929,7.600902459542082,0,Dealer,0,1,16.8,7.592870287844818,150.0,5.0,7
H,2017,13.805460222110773,9.903487552536127,1,Individual,0,1,17.0,7.372118028337787,121.3,5.0,8
M,2012,12.821258284620408,11.127262984158243,0,Individual,1,1,23.4,7.129297548929373,74.0,5.0,13
C,2014,12.611537753638338,11.005012262651272,1,Individual,1,1,18.2,7.089243155027514,82.5,5.0,11
H,2012,12.429216196844383,10.126631103850338,1,Individual,1,1,21.1,6.70196036600254,55.2,5.0,13
F,2017,13.458835614025542,10.818917914398128,0,Dealer,1,1,25.83,7.311886164077165,99.0,5.0,8
F,2017,13.304684934198283,10.674405631394531,0,Dealer,1,1,24.29,7.311886164077165,99.0,5.0,8
F,2018,13.737549016494562,10.83366146551888,0,Dealer,1,1,22.77,7.311886164077165,98.59,5.0,7
H,2016,13.458835614025542,11.617285480294472,0,Individual,1,2,21.19,7.241366283322318,88.73,5.0,9
M,2018,13.458835614025542,10.778956289890028,1,Individual,1,2,21.1,6.905753276311464,100.5,5.0,7
M,2007,12.128111104060462,11.407564949312402,0,Individual,1,4,17.8,7.129297548929373,75.0,5.0,18
T,2015,12.983099011217604,11.289781913656018,0,Individual,1,1,15.3,7.991592282068092,83.83,7.0,10
F,2017,12.89921982609012,11.512925464970229,1,Individual,1,1,18.16,7.086737934510577,86.8,5.0,8
F,2011,12.100712129872347,11.407564949312402,0,Individual,1,3,20.0,7.243512974665482,68.0,5.0,14
M,2015,13.304684934198283,10.819778284410283,0,Individual,1,1,26.59,7.129297548929373,74.0,5.0,10
T,2014,12.676076274775909,11.407564949312402,0,Individual,1,3,23.59,7.218176838403408,67.06,5.0,11
T,2016,14.340238495183105,11.695247021764184,0,Individual,1,1,13.68,7.780303087908373,147.8,8.0,9
V,2011,12.429216196844383,11.84939770159144,1,Individual,0,2,14.4,7.37650812632622,103.6,5.0,14
T,2019,13.38472764187182,9.903487552536127,1,Individual,1,1,20.3,7.089243155027514,83.81,5.0,6
T,2009,12.736700896592344,11.314474526246391,1,Individual,1,2,14.53,7.494430215031565,138.0,5.0,16
A,2008,12.206072645530174,11.289781913656018,0,Individual,1,3,13.5,7.598399329323964,52.0,5.0,17
M,2017,13.676247341204819,10.596634733096073,0,Individual,1,1,24.3,7.129297548929373,88.5,5.0,8
M,2017,13.58609739363647,11.695247021764184,0,Individual,1,1,24.52,7.129297548929373,88.5,7.0,8
M,2017,13.676247341204819,11.002099841204238,0,Individual,1,1,24.3,7.129297548929373,88.5,5.0,8
M,2010,12.206072645530174,11.156250521031495,0,Individual,1,2,21.1,7.129297548929373,73.9,5.0,15
H,2017,13.592367006650065,10.725467604939041,0,Individual,1,2,23.9,7.366445148327599,126.2,5.0,8
T,2014,13.9108207377686,11.695247021764184,0,Individual,1,1,12.99,7.821643126239982,100.6,8.0,11
M,2008,11.652678711655406,11.512925464970229,1,Individual,1,2,19.7,6.679599185844383,46.3,5.0,17
M,2013,13.122363377404328,11.429543856031177,0,Individual,1,3,20.77,7.129297548929373,88.76,7.0,12
M,2014,13.458835614025542,11.856515169360305,0,Individual,1,4,25.2,7.129297548929373,74.0,5.0,11
T,2016,14.231585845184455,11.695247021764184,0,Individual,0,1,11.36,7.9211727215870145,171.5,7.0,9
D,2016,12.206072645530174,10.46310334047155,1,Individual,1,1,22.7,6.683360945766275,53.64,5.0,9
H,2015,13.017002861746503,10.819778284410283,1,Individual,1,1,17.8,7.088408778675395,86.7,5.0,10
T,2018,13.652991628466498,9.159047077588632,0,Individual,1,1,21.5,7.311218384419629,108.5,5.0,7
M,2019,12.791077667470416,8.612503371220562,1,Individual,1,1,15.37,7.086737934510577,73.0,7.0,6
R,2017,12.676076274775909,10.239959789157341,1,Individual,1,1,25.17,6.683360945766275,53.3,5.0,8
T,2009,11.608235644774552,11.635143097694478,1,Individual,1,1,15.3,7.084226422097916,65.3,5.0,16
T,2010,12.037653993905211,11.512925464970229,1,Individual,1,2,15.0,7.221105098182496,90.0,5.0,15
H,2014,12.89921982609012,10.821257190289682,0,Individual,1,1,24.0,7.02108396428914,70.0,5.0,11
H,2014,13.304684934198283,11.512925464970229,0,Individual,1,4,22.54,7.241366283322318,88.73,5.0,11
M,2017,12.765688433465597,10.46310334047155,1,Individual,1,1,15.37,7.086737934510577,73.0,7.0,8
F,2018,13.805460222110773,11.002099841204238,0,Individual,1,1,23.0,7.311886164077165,98.96,5.0,7
M,2011,14.28551418721001,11.156250521031495,0,Individual,0,1,14.21,7.669961995473577,203.0,5.0,14
T,2017,14.151982794585487,11.156250521031495,0,Individual,1,1,17.6,7.68662133494462,153.86,7.0,8
M,2017,13.521139497361697,9.210340371976184,1,Individual,0,1,21.4,7.087573705557973,83.1,5.0,8
S,2018,14.845129975145433,10.596634733096073,0,Individual,0,1,16.25,7.584773077612199,148.0,7.0,7
M,2015,13.122363377404328,10.46310334047155,0,Individual,1,1,25.2,7.129297548929373,74.0,5.0,10
M,2019,13.199324418540456,8.517193191416238,1,Individual,0,1,20.52,7.087573705557973,81.8,5.0,6
T,2016,14.430696197054507,10.404262840448617,0,Individual,1,1,13.68,7.780303087908373,147.8,7.0,9
T,2017,13.304684934198283,10.203592144986466,0,Individual,1,1,22.95,7.129297548929373,74.0,5.0,8
F,2018,13.444446876573442,10.126631103850338,1,Individual,1,1,19.0,7.085064293952548,94.68,5.0,7
M,2016,13.353475098367715,10.314072863338863,0,Individual,1,1,25.2,7.129297548929373,74.0,5.0,9
H,2018,13.369223455335854,9.903487552536127,1,Individual,1,1,20.14,7.087573705557973,81.86,5.0,7
V,2019,15.520258650202699,9.740968623038354,0,Individual,0,1,18.0,7.585281078639126,190.0,5.0,6
F,2016,14.557447902693651,11.350406535472453,0,Individual,0,2,12.62,7.6953031349635665,158.0,7.0,9
M,2016,13.122363377404328,11.512925464970229,1,Individual,1,1,20.4,7.087573705557973,81.8,5.0,9
M,2017,12.644327576461329,10.896739325546411,1,Individual,1,1,24.7,6.679599185844383,47.3,5.0,8
M,2015,13.304684934198283,11.289781913656018,0,Individual,1,1,18.49,7.30854279753919,100.0,7.0,10
M,1999,10.596634733096073,11.512925464970229,1,Individual,1,3,16.1,6.679599185844383,37.0,4.0,26
H,2018,13.337474757021274,11.156250521031495,0,Individual,1,1,25.4,7.078341579557671,73.97,5.0,7
M,2018,13.541073712262515,10.819778284410283,0,Individual,1,1,27.39,7.129297548929373,74.0,5.0,7
H,2018,13.997832114758229,10.596634733096073,0,Individual,1,1,22.0,7.366445148327599,126.2,5.0,7
M,2018,13.541073712262515,10.819778284410283,0,Individual,1,1,27.39,7.129297548929373,74.0,5.0,7
H,2012,12.611537753638338,10.714417768752456,1,Individual,1,1,20.36,7.087573705557973,78.9,5.0,13
T,2019,13.122363377404328,8.517193191416238,1,Individual,1,1,23.84,7.089243155027514,84.0,5.0,6
C,2012,11.695247021764184,11.156250521031495,1,Individual,1,3,18.6,7.089243155027514,79.4,5.0,13
H,2017,12.765688433465597,10.175916383525095,1,Individual,1,1,21.1,6.70196036600254,55.2,5.0,8
M,2016,12.765688433465597,11.512925464970229,1,Individual,1,2,18.15,7.088408778675395,82.0,5.0,9
T,2012,13.500799813124575,12.429216196844383,0,Individual,1,1,12.99,7.821643126239982,100.0,7.0,13
R,2018,13.864300722133706,9.798127036878302,0,Dealer,1,1,19.6,7.2868764117507,108.45,5.0,7
H,2013,13.217673557208654,11.289781913656018,0,Dealer,1,1,25.0,7.30854279753919,113.42,5.0,12
M,2016,13.422467969854667,11.589886506106357,0,Dealer,1,1,23.65,7.129297548929373,88.5,5.0,9
T,2015,14.151982794585487,12.043553716032399,0,Individual,1,1,12.99,7.821643126239982,100.6,7.0,10
M,2017,13.345506928718539,10.126631103850338,1,Individual,1,1,22.0,7.087573705557973,81.8,5.0,8
H,2018,14.01436141670944,9.305650551780507,1,Individual,1,1,15.8,7.372118028337787,121.3,5.0,7
M,2019,13.071070083016778,8.517193191416238,1,Individual,0,1,21.7,6.905753276311464,67.0,5.0,6
F,2014,13.217673557208654,11.56171562913966,0,Dealer,1,1,21.7,7.311886164077165,98.96,5.0,11
M,2012,12.676076274775909,10.596634733096073,1,Individual,1,1,18.5,7.087573705557973,85.8,5.0,13
M,2014,13.180632285528304,11.407564949312402,0,Individual,1,1,22.9,7.129297548929373,74.0,5.0,11
M,2018,12.611537753638338,10.308952660644293,1,Individual,1,1,24.7,6.679599185844383,47.3,5.0,7
H,2018,13.981024996441848,8.612503371220562,1,Individual,1,1,17.4,7.311218384419629,117.6,5.0,7
M,2000,10.735461455680806,11.407564949312402,1,Individual,1,2,19.7,6.679599185844383,46.3,5.0,25
H,2012,12.154779351142624,11.082142548877775,1,Individual,1,1,21.1,6.70196036600254,55.2,5.0,13
H,2014,13.500799813124575,11.002099841204238,0,Individual,1,1,22.32,7.366445148327599,126.32,5.0,11
M,2015,13.180632285528304,11.695247021764184,0,Individual,1,1,25.2,7.129297548929373,74.0,5.0,10
F,2019,13.180632285528304,9.159047077588632,1,Individual,1,1,18.16,7.086737934510577,86.8,5.0,6
R,2018,14.050582680143757,9.392661928770137,0,Individual,1,1,20.37,7.2868764117507,108.45,5.0,7
M,2019,13.840203170554645,10.373491181781864,0,Individual,1,1,28.09,7.129297548929373,88.5,5.0,6
M,2009,11.77528972943772,11.002099841204238,1,Individual,1,1,19.7,6.679599185844383,46.3,5.0,16
M,2017,13.507625778194974,11.156250521031495,0,Individual,1,1,18.49,7.30854279753919,100.0,7.0,8
B,2011,14.22097566607244,11.349523793028785,0,Individual,0,1,16.07,7.598399329323964,181.0,5.0,14
H,2007,11.695247021764184,11.695247021764184,1,Individual,1,2,17.8,6.990256500493881,63.0,5.0,18
T,2012,13.500799813124575,12.429216196844383,0,Individual,1,1,12.99,7.821643126239982,100.0,7.0,13
R,2018,13.864300722133706,9.798127036878302,0,Dealer,1,1,19.6,7.2868764117507,108.45,5.0,7
H,2013,13.217673557208654,11.289781913656018,0,Dealer,1,1,25.0,7.30854279753919,113.42,5.0,12
M,2016,13.422467969854667,11.589886506106357,0,Dealer,1,1,23.65,7.129297548929373,88.5,5.0,9
T,2015,14.151982794585487,12.043553716032399,0,Individual,1,1,12.99,7.821643126239982,100.6,7.0,10
M,2017,13.345506928718539,10.126631103850338,1,Individual,1,1,22.0,7.087573705557973,81.8,5.0,8
H,2018,14.01436141670944,9.305650551780507,1,Individual,1,1,15.8,7.372118028337787,121.3,5.0,7
M,2019,13.071070083016778,8.517193191416238,1,Individual,0,1,21.7,6.905753276311464,67.0,5.0,6
F,2014,13.217673557208654,11.56171562913966,0,Dealer,1,1,21.7,7.311886164077165,98.96,5.0,11
M,2012,12.676076274775909,10.596634733096073,1,Individual,1,1,18.5,7.087573705557973,85.8,5.0,13
M,2014,13.180632285528304,11.407564949312402,0,Individual,1,1,22.9,7.129297548929373,74.0,5.0,11
